t,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,h,y,V,alpha_deg,beta_deg,gamma_deg,sink,de_deg,da_deg,dr_deg,dT,theta_cmd_deg,phi_cmd_deg,h_ref,w_cmd,V_cmd,flaring,range
14.040000,17.897993,0.137438,0.390372,-0.002163,0.001716,0.001278,0.286312,-0.864884,-0.139947,6.551863,-0.512950,17.902777,1.249475,0.439860,-2.114359,0.661170,2.833908,-0.117065,-0.029289,0.335080,-0.712580,0.219661,3.563807,0.471185,18.000000,0,136.096310
14.050000,17.896009,0.137248,0.390713,-0.002154,0.001717,0.001267,0.285071,-0.863900,-0.139218,6.545248,-0.512033,17.900799,1.250706,0.439298,-2.114605,0.661170,2.835460,-0.117275,-0.029043,0.335298,-0.711473,0.218416,3.559123,0.471185,18.000000,0,135.917427
14.060000,17.894025,0.137057,0.391054,-0.002145,0.001717,0.001257,0.283835,-0.862915,-0.138495,6.538633,-0.511116,17.898822,1.251936,0.438738,-2.114851,0.661170,2.837013,-0.117485,-0.028797,0.335516,-0.710366,0.217176,3.554439,0.471185,18.000000,0,135.738563
14.070000,17.892041,0.136868,0.391395,-0.002137,0.001718,0.001246,0.282605,-0.861931,-0.137778,6.532018,-0.510199,17.896844,1.253167,0.438180,-2.115097,0.661170,2.838565,-0.117693,-0.028553,0.335734,-0.709259,0.215941,3.549756,0.471185,18.000000,0,135.559719
14.080000,17.890056,0.136679,0.391736,-0.002128,0.001719,0.001235,0.281379,-0.860945,-0.137067,6.525402,-0.509281,17.894867,1.254398,0.437623,-2.115343,0.661170,2.840117,-0.117901,-0.028310,0.335953,-0.708152,0.214712,3.545073,0.471185,18.000000,0,135.380895
14.090000,17.888072,0.136491,0.392077,-0.002119,0.001720,0.001225,0.280158,-0.859959,-0.136362,6.518786,-0.508363,17.892889,1.255629,0.437068,-2.115589,0.661170,2.841670,-0.118108,-0.028067,0.336172,-0.707045,0.213487,3.540391,0.471185,18.000000,0,135.202091
14.100000,17.886088,0.136303,0.392419,-0.002111,0.001721,0.001214,0.278943,-0.858973,-0.135663,6.512171,-0.507445,17.890912,1.256861,0.436515,-2.115834,0.661170,2.843222,-0.118313,-0.027826,0.336392,-0.705938,0.212268,3.535710,0.471185,18.000000,0,135.023306
14.110000,17.884104,0.136115,0.392760,-0.002102,0.001721,0.001204,0.277732,-0.857987,-0.134971,6.505554,-0.506526,17.888934,1.258093,0.435963,-2.116079,0.661170,2.844775,-0.118518,-0.027585,0.336612,-0.704831,0.211054,3.531029,0.471185,18.000000,0,134.844541
14.120000,17.882120,0.135929,0.393101,-0.002094,0.001722,0.001193,0.276526,-0.857000,-0.134284,6.498938,-0.505607,17.886956,1.259325,0.435413,-2.116324,0.661170,2.846327,-0.118722,-0.027346,0.336832,-0.703723,0.209845,3.526348,0.471185,18.000000,0,134.665796
14.130000,17.880135,0.135743,0.393442,-0.002085,0.001723,0.001183,0.275325,-0.856012,-0.133603,6.492322,-0.504687,17.884979,1.260557,0.434865,-2.116569,0.661169,2.847880,-0.118926,-0.027107,0.337053,-0.702616,0.208641,3.521668,0.471185,18.000000,0,134.487071
14.140000,17.878151,0.135557,0.393783,-0.002076,0.001724,0.001172,0.274129,-0.855024,-0.132929,6.485705,-0.503767,17.883001,1.261790,0.434318,-2.116814,0.661169,2.849433,-0.119128,-0.026869,0.337274,-0.701508,0.207442,3.516988,0.471185,18.000000,0,134.308366
14.150000,17.876167,0.135372,0.394124,-0.002068,0.001724,0.001162,0.272938,-0.854036,-0.132260,6.479088,-0.502847,17.881023,1.263023,0.433773,-2.117059,0.661168,2.850986,-0.119329,-0.026633,0.337496,-0.700401,0.206248,3.512309,0.471185,18.000000,0,134.129680
14.160000,17.874183,0.135187,0.394466,-0.002059,0.001725,0.001152,0.271752,-0.853047,-0.131597,6.472471,-0.501926,17.879046,1.264256,0.433230,-2.117303,0.661168,2.852539,-0.119530,-0.026397,0.337718,-0.699293,0.205060,3.507631,0.471185,18.000000,0,133.951015
14.170000,17.872198,0.135003,0.394807,-0.002051,0.001726,0.001142,0.270571,-0.852058,-0.130940,6.465854,-0.501005,17.877068,1.265489,0.432688,-2.117547,0.661168,2.854091,-0.119730,-0.026162,0.337940,-0.698185,0.203876,3.502953,0.471185,18.000000,0,133.772369
14.180000,17.870214,0.134820,0.395148,-0.002043,0.001726,0.001131,0.269394,-0.851068,-0.130289,6.459236,-0.500084,17.875091,1.266723,0.432148,-2.117791,0.661167,2.855644,-0.119929,-0.025928,0.338163,-0.697078,0.202698,3.498275,0.471185,18.000000,0,133.593742
14.190000,17.868230,0.134637,0.395489,-0.002034,0.001727,0.001121,0.268223,-0.850078,-0.129643,6.452618,-0.499162,17.873113,1.267957,0.431610,-2.118035,0.661166,2.857197,-0.120127,-0.025694,0.338386,-0.695970,0.201524,3.493598,0.471185,18.000000,0,133.415136
14.200000,17.866245,0.134455,0.395830,-0.002026,0.001728,0.001111,0.267056,-0.849088,-0.129004,6.446001,-0.498240,17.871135,1.269191,0.431073,-2.118279,0.661166,2.858750,-0.120324,-0.025462,0.338609,-0.694862,0.200356,3.488922,0.471185,18.000000,0,133.236549
14.210000,17.864261,0.134273,0.396171,-0.002017,0.001729,0.001101,0.265894,-0.848097,-0.128370,6.439383,-0.497318,17.869158,1.270425,0.430538,-2.118522,0.661165,2.860304,-0.120520,-0.025231,0.338833,-0.693754,0.199192,3.484246,0.471185,18.000000,0,133.057983
14.220000,17.862277,0.134092,0.396512,-0.002009,0.001729,0.001091,0.264737,-0.847106,-0.127742,6.432764,-0.496396,17.867180,1.271660,0.430005,-2.118766,0.661164,2.861857,-0.120715,-0.025001,0.339058,-0.692646,0.198034,3.479570,0.471185,18.000000,0,132.879436
14.230000,17.860293,0.133911,0.396853,-0.002001,0.001730,0.001081,0.263585,-0.846114,-0.127120,6.426146,-0.495473,17.865203,1.272895,0.429473,-2.119009,0.661164,2.863410,-0.120910,-0.024771,0.339282,-0.691537,0.196880,3.474896,0.471185,18.000000,0,132.700908
14.240000,17.858308,0.133731,0.397194,-0.001992,0.001731,0.001071,0.262437,-0.845122,-0.126504,6.419527,-0.494551,17.863226,1.274130,0.428943,-2.119252,0.661163,2.864963,-0.121104,-0.024543,0.339507,-0.690429,0.195732,3.470221,0.471185,18.000000,0,132.522401
14.250000,17.856324,0.133552,0.397535,-0.001984,0.001732,0.001061,0.261295,-0.844129,-0.125893,6.412908,-0.493628,17.861248,1.275365,0.428414,-2.119495,0.661162,2.866516,-0.121296,-0.024315,0.339733,-0.689321,0.194588,3.465547,0.471185,18.000000,0,132.343913
14.260000,17.854340,0.133372,0.397876,-0.001976,0.001732,0.001051,0.260157,-0.843136,-0.125288,6.406289,-0.492705,17.859271,1.276601,0.427887,-2.119737,0.661161,2.868069,-0.121488,-0.024088,0.339959,-0.688213,0.193449,3.460874,0.471185,18.000000,0,132.165445
14.270000,17.852356,0.133194,0.398217,-0.001967,0.001733,0.001041,0.259024,-0.842143,-0.124688,6.399670,-0.491781,17.857294,1.277837,0.427362,-2.119980,0.661160,2.869623,-0.121680,-0.023862,0.340185,-0.687104,0.192316,3.456201,0.471185,18.000000,0,131.986997
14.280000,17.850372,0.133016,0.398558,-0.001959,0.001734,0.001031,0.257896,-0.841149,-0.124095,6.393051,-0.490858,17.855316,1.279073,0.426838,-2.120222,0.661159,2.871176,-0.121870,-0.023638,0.340412,-0.685996,0.191187,3.451529,0.471185,18.000000,0,131.808569
14.290000,17.848388,0.132839,0.398899,-0.001951,0.001734,0.001022,0.256772,-0.840155,-0.123506,6.386431,-0.489934,17.853339,1.280309,0.426316,-2.120464,0.661158,2.872729,-0.122059,-0.023414,0.340639,-0.684887,0.190063,3.446857,0.471185,18.000000,0,131.630160
14.300000,17.846404,0.132662,0.399240,-0.001943,0.001735,0.001012,0.255653,-0.839161,-0.122924,6.379811,-0.489010,17.851362,1.281545,0.425795,-2.120706,0.661157,2.874282,-0.122248,-0.023190,0.340866,-0.683779,0.188944,3.442186,0.471185,18.000000,0,131.451772
14.310000,17.844420,0.132485,0.399581,-0.001935,0.001736,0.001002,0.254539,-0.838166,-0.122347,6.373191,-0.488086,17.849385,1.282782,0.425277,-2.120948,0.661155,2.875836,-0.122436,-0.022968,0.341094,-0.682670,0.187830,3.437515,0.471185,18.000000,0,131.273403
14.320000,17.842436,0.132310,0.399922,-0.001926,0.001736,0.000993,0.253430,-0.837170,-0.121775,6.366571,-0.487162,17.847408,1.284019,0.424759,-2.121189,0.661154,2.877389,-0.122623,-0.022747,0.341322,-0.681561,0.186721,3.432845,0.471185,18.000000,0,131.095053
14.330000,17.840453,0.132134,0.400263,-0.001918,0.001737,0.000983,0.252325,-0.836175,-0.121209,6.359951,-0.486238,17.845431,1.285256,0.424244,-2.121430,0.661153,2.878942,-0.122809,-0.022527,0.341551,-0.680453,0.185617,3.428175,0.471185,18.000000,0,130.916724
14.340000,17.838469,0.131960,0.400604,-0.001910,0.001738,0.000973,0.251226,-0.835179,-0.120649,6.353331,-0.485314,17.843455,1.286493,0.423729,-2.121672,0.661152,2.880495,-0.122994,-0.022307,0.341780,-0.679344,0.184517,3.423506,0.471185,18.000000,0,130.738414
14.350000,17.836485,0.131785,0.400945,-0.001902,0.001738,0.000964,0.250130,-0.834182,-0.120094,6.346710,-0.484390,17.841478,1.287731,0.423217,-2.121913,0.661150,2.882049,-0.123179,-0.022088,0.342009,-0.678235,0.183423,3.418837,0.471185,18.000000,0,130.560125
14.360000,17.834502,0.131612,0.401286,-0.001894,0.001739,0.000954,0.249040,-0.833185,-0.119544,6.340089,-0.483465,17.839501,1.288968,0.422706,-2.122153,0.661149,2.883602,-0.123362,-0.021871,0.342239,-0.677127,0.182333,3.414169,0.471185,18.000000,0,130.381855
14.370000,17.832518,0.131439,0.401627,-0.001886,0.001740,0.000945,0.247954,-0.832188,-0.119000,6.333468,-0.482541,17.837525,1.290206,0.422197,-2.122394,0.661147,2.885155,-0.123545,-0.021654,0.342469,-0.676018,0.181248,3.409501,0.471185,18.000000,0,130.203604
14.380000,17.830535,0.131266,0.401968,-0.001878,0.001740,0.000935,0.246873,-0.831190,-0.118462,6.326847,-0.481617,17.835548,1.291444,0.421689,-2.122634,0.661146,2.886708,-0.123727,-0.021438,0.342700,-0.674909,0.180168,3.404834,0.471185,18.000000,0,130.025374
14.390000,17.828552,0.131094,0.402308,-0.001870,0.001741,0.000926,0.245796,-0.830192,-0.117928,6.320226,-0.480692,17.833572,1.292682,0.421183,-2.122875,0.661144,2.888261,-0.123908,-0.021223,0.342931,-0.673800,0.179092,3.400168,0.471185,18.000000,0,129.847163
14.400000,17.826568,0.130922,0.402649,-0.001862,0.001742,0.000917,0.244724,-0.829194,-0.117400,6.313604,-0.479768,17.831596,1.293921,0.420678,-2.123115,0.661142,2.889814,-0.124088,-0.021009,0.343162,-0.672691,0.178022,3.395502,0.471185,18.000000,0,129.668972
14.410000,17.824585,0.130751,0.402990,-0.001854,0.001742,0.000907,0.243657,-0.828195,-0.116878,6.306982,-0.478843,17.829620,1.295160,0.420175,-2.123355,0.661141,2.891367,-0.124268,-0.020795,0.343394,-0.671582,0.176956,3.390836,0.471185,18.000000,0,129.490801
14.420000,17.822602,0.130581,0.403331,-0.001846,0.001743,0.000898,0.242594,-0.827196,-0.116361,6.300361,-0.477919,17.827644,1.296398,0.419674,-2.123594,0.661139,2.892920,-0.124447,-0.020583,0.343626,-0.670473,0.175895,3.386171,0.471185,18.000000,0,129.312650
14.430000,17.820620,0.130411,0.403671,-0.001838,0.001744,0.000889,0.241536,-0.826196,-0.115849,6.293739,-0.476994,17.825668,1.297637,0.419174,-2.123834,0.661137,2.894473,-0.124624,-0.020371,0.343858,-0.669364,0.174838,3.381506,0.471185,18.000000,0,129.134518
14.440000,17.818637,0.130241,0.404012,-0.001830,0.001744,0.000880,0.240482,-0.825196,-0.115342,6.287117,-0.476070,17.823692,1.298877,0.418676,-2.124073,0.661135,2.896026,-0.124802,-0.020161,0.344091,-0.668255,0.173787,3.376842,0.471185,18.000000,0,128.956406
14.450000,17.816654,0.130072,0.404353,-0.001822,0.001745,0.000871,0.239433,-0.824196,-0.114841,6.280494,-0.475145,17.821717,1.300116,0.418179,-2.124312,0.661133,2.897579,-0.124978,-0.019951,0.344324,-0.667146,0.172740,3.372179,0.471185,18.000000,0,128.778314
14.460000,17.814672,0.129904,0.404693,-0.001814,0.001746,0.000861,0.238389,-0.823195,-0.114344,6.273872,-0.474221,17.819741,1.301356,0.417684,-2.124551,0.661131,2.899132,-0.125153,-0.019742,0.344558,-0.666037,0.171698,3.367516,0.471185,18.000000,0,128.600242
14.470000,17.812689,0.129736,0.405034,-0.001806,0.001746,0.000852,0.237349,-0.822194,-0.113853,6.267249,-0.473296,17.817766,1.302595,0.417190,-2.124790,0.661129,2.900685,-0.125328,-0.019534,0.344792,-0.664928,0.170660,3.362853,0.471185,18.000000,0,128.422189
14.480000,17.810707,0.129569,0.405374,-0.001798,0.001747,0.000843,0.236314,-0.821193,-0.113368,6.260626,-0.472372,17.815791,1.303835,0.416698,-2.125028,0.661127,2.902238,-0.125502,-0.019327,0.345026,-0.663819,0.169628,3.358191,0.471185,18.000000,0,128.244156
14.490000,17.808725,0.129402,0.405715,-0.001790,0.001748,0.000834,0.235283,-0.820191,-0.112887,6.254003,-0.471448,17.813816,1.305075,0.416208,-2.125266,0.661125,2.903790,-0.125675,-0.019120,0.345261,-0.662710,0.168600,3.353530,0.471185,18.000000,0,128.066143
14.500000,17.806743,0.129236,0.406055,-0.001783,0.001748,0.000825,0.234256,-0.819189,-0.112411,6.247380,-0.470524,17.811841,1.306316,0.415719,-2.125505,0.661123,2.905343,-0.125847,-0.018915,0.345496,-0.661600,0.167576,3.348869,0.471185,18.000000,0,127.888150
14.510000,17.804761,0.129070,0.406396,-0.001775,0.001749,0.000816,0.233235,-0.818187,-0.111941,6.240757,-0.469600,17.809866,1.307556,0.415232,-2.125742,0.661121,2.906896,-0.126018,-0.018710,0.345731,-0.660491,0.166557,3.344209,0.471185,18.000000,0,127.710177
14.520000,17.802780,0.128905,0.406736,-0.001767,0.001750,0.000808,0.232217,-0.817184,-0.111476,6.234134,-0.468676,17.807892,1.308796,0.414746,-2.125980,0.661118,2.908448,-0.126189,-0.018507,0.345967,-0.659382,0.165543,3.339549,0.471185,18.000000,0,127.532223
14.530000,17.800798,0.128740,0.407077,-0.001759,0.001750,0.000799,0.231205,-0.816180,-0.111016,6.227510,-0.467753,17.805917,1.310037,0.414262,-2.126218,0.661116,2.910000,-0.126359,-0.018304,0.346204,-0.658273,0.164534,3.334889,0.471185,18.000000,0,127.354289
14.540000,17.798817,0.128576,0.407417,-0.001751,0.001751,0.000790,0.230196,-0.815177,-0.110561,6.220887,-0.466829,17.803943,1.311278,0.413779,-2.126455,0.661113,2.911553,-0.126528,-0.018102,0.346440,-0.657164,0.163529,3.330231,0.471185,18.000000,0,127.176375
14.550000,17.796835,0.128412,0.407757,-0.001744,0.001751,0.000781,0.229192,-0.814173,-0.110111,6.214263,-0.465906,17.801969,1.312519,0.413298,-2.126692,0.661111,2.913105,-0.126696,-0.017901,0.346677,-0.656055,0.162529,3.325572,0.471185,18.000000,0,126.998480
14.560000,17.794854,0.128248,0.408098,-0.001736,0.001752,0.000772,0.228193,-0.813169,-0.109666,6.207639,-0.464982,17.799995,1.313760,0.412818,-2.126929,0.661108,2.914657,-0.126864,-0.017700,0.346915,-0.654946,0.161533,3.320914,0.471185,18.000000,0,126.820605
14.570000,17.792874,0.128086,0.408438,-0.001728,0.001753,0.000764,0.227198,-0.812164,-0.109225,6.201015,-0.464059,17.798022,1.315002,0.412340,-2.127166,0.661106,2.916209,-0.127030,-0.017501,0.347152,-0.653836,0.160542,3.316257,0.471185,18.000000,0,126.642750
14.580000,17.790893,0.127924,0.408778,-0.001721,0.001753,0.000755,0.226207,-0.811159,-0.108790,6.194390,-0.463136,17.796048,1.316243,0.411863,-2.127402,0.661103,2.917761,-0.127196,-0.017302,0.347390,-0.652727,0.159555,3.311600,0.471185,18.000000,0,126.464915
14.590000,17.788912,0.127762,0.409118,-0.001713,0.001754,0.000746,0.225221,-0.810154,-0.108360,6.187766,-0.462214,17.794075,1.317485,0.411388,-2.127638,0.661101,2.919313,-0.127361,-0.017105,0.347629,-0.651618,0.158573,3.306944,0.471185,18.000000,0,126.287100
14.600000,17.786932,0.127601,0.409458,-0.001705,0.001754,0.000738,0.224240,-0.809148,-0.107935,6.181142,-0.461291,17.792102,1.318726,0.410915,-2.127874,0.661098,2.920865,-0.127526,-0.016908,0.347868,-0.650509,0.157596,3.302288,0.471185,18.000000,0,126.109304
14.610000,17.784952,0.127440,0.409799,-0.001698,0.001755,0.000729,0.223262,-0.808142,-0.107515,6.174517,-0.460369,17.790129,1.319968,0.410443,-2.128110,0.661095,2.922416,-0.127689,-0.016712,0.348107,-0.649400,0.156623,3.297633,0.471185,18.000000,0,125.931528
14.620000,17.782972,0.127280,0.410139,-0.001690,0.001756,0.000721,0.222289,-0.807136,-0.107099,6.167892,-0.459447,17.788156,1.321210,0.409972,-2.128346,0.661092,2.923968,-0.127852,-0.016517,0.348347,-0.648291,0.155654,3.292978,0.471185,18.000000,0,125.753772
14.630000,17.780992,0.127120,0.410479,-0.001683,0.001756,0.000712,0.221321,-0.806129,-0.106689,6.161267,-0.458525,17.786184,1.322453,0.409503,-2.128581,0.661089,2.925519,-0.128014,-0.016322,0.348587,-0.647182,0.154690,3.288324,0.471185,18.000000,0,125.576035
14.640000,17.779013,0.126961,0.410819,-0.001675,0.001757,0.000704,0.220357,-0.805122,-0.106283,6.154642,-0.457604,17.784212,1.323695,0.409036,-2.128817,0.661086,2.927071,-0.128175,-0.016129,0.348827,-0.646073,0.153731,3.283671,0.471185,18.000000,0,125.398318
14.650000,17.777033,0.126802,0.411159,-0.001667,0.001757,0.000695,0.219397,-0.804114,-0.105882,6.148017,-0.456682,17.782240,1.324937,0.408570,-2.129052,0.661083,2.928622,-0.128335,-0.015936,0.349068,-0.644964,0.152776,3.279017,0.471185,18.000000,0,125.220621
14.660000,17.775054,0.126644,0.411499,-0.001660,0.001758,0.000687,0.218441,-0.803107,-0.105486,6.141392,-0.455761,17.780268,1.326180,0.408105,-2.129286,0.661080,2.930173,-0.128495,-0.015744,0.349309,-0.643855,0.151826,3.274365,0.471185,18.000000,0,125.042944
14.670000,17.773075,0.126486,0.411838,-0.001652,0.001759,0.000679,0.217490,-0.802099,-0.105095,6.134766,-0.454841,17.778296,1.327422,0.407642,-2.129521,0.661077,2.931724,-0.128654,-0.015553,0.349551,-0.642746,0.150880,3.269713,0.471185,18.000000,0,124.865286
14.680000,17.771097,0.126329,0.412178,-0.001645,0.001759,0.000670,0.216543,-0.801090,-0.104709,6.128141,-0.453920,17.776325,1.328665,0.407181,-2.129755,0.661074,2.933275,-0.128812,-0.015363,0.349792,-0.641637,0.149938,3.265061,0.471185,18.000000,0,124.687648
14.690000,17.769118,0.126172,0.412518,-0.001638,0.001760,0.000662,0.215601,-0.800082,-0.104327,6.121515,-0.453000,17.774354,1.329908,0.406721,-2.129990,0.661070,2.934825,-0.128970,-0.015174,0.350035,-0.640528,0.149001,3.260410,0.471185,18.000000,0,124.510030
14.700000,17.767140,0.126016,0.412858,-0.001630,0.001760,0.000654,0.214662,-0.799073,-0.103950,6.114889,-0.452080,17.772383,1.331151,0.406263,-2.130224,0.661067,2.936376,-0.129126,-0.014985,0.350277,-0.639419,0.148068,3.255759,0.471185,18.000000,0,124.332432
14.710000,17.765162,0.125860,0.413197,-0.001623,0.001761,0.000646,0.213728,-0.798063,-0.103578,6.108263,-0.451161,17.770412,1.332394,0.405806,-2.130457,0.661064,2.937926,-0.129282,-0.014797,0.350520,-0.638310,0.147140,3.251109,0.471185,18.000000,0,124.154853
14.720000,17.763184,0.125705,0.413537,-0.001615,0.001761,0.000638,0.212799,-0.797053,-0.103210,6.101637,-0.450242,17.768442,1.333637,0.405350,-2.130691,0.661060,2.939477,-0.129437,-0.014611,0.350764,-0.637201,0.146216,3.246460,0.471185,18.000000,0,123.977294
14.730000,17.761206,0.125550,0.413877,-0.001608,0.001762,0.000629,0.211873,-0.796043,-0.102847,6.095011,-0.449323,17.766472,1.334881,0.404896,-2.130924,0.661057,2.941027,-0.129592,-0.014425,0.351007,-0.636093,0.145297,3.241811,0.471185,18.000000,0,123.799755
14.740000,17.759229,0.125396,0.414216,-0.001600,0.001763,0.000621,0.210952,-0.795033,-0.102489,6.088385,-0.448404,17.764502,1.336124,0.404443,-2.131157,0.661053,2.942577,-0.129745,-0.014239,0.351251,-0.634984,0.144382,3.237162,0.471185,18.000000,0,123.622235
14.750000,17.757252,0.125243,0.414556,-0.001593,0.001763,0.000613,0.210035,-0.794022,-0.102135,6.081758,-0.447486,17.762532,1.337368,0.403992,-2.131390,0.661050,2.944127,-0.129898,-0.014055,0.351496,-0.633875,0.143471,3.232514,0.471185,18.000000,0,123.444735
14.760000,17.755275,0.125089,0.414895,-0.001586,0.001764,0.000605,0.209122,-0.793011,-0.101786,6.075132,-0.446568,17.760563,1.338611,0.403543,-2.131623,0.661046,2.945676,-0.130050,-0.013871,0.351741,-0.632766,0.142565,3.227867,0.471185,18.000000,0,123.267255
14.770000,17.753299,0.124937,0.415234,-0.001579,0.001764,0.000597,0.208214,-0.792000,-0.101441,6.068505,-0.445651,17.758594,1.339855,0.403095,-2.131855,0.661042,2.947226,-0.130202,-0.013689,0.351986,-0.631658,0.141663,3.223220,0.471185,18.000000,0,123.089795
14.780000,17.751322,0.124784,0.415574,-0.001571,0.001765,0.000589,0.207310,-0.790989,-0.101101,6.061878,-0.444734,17.756625,1.341099,0.402648,-2.132087,0.661038,2.948775,-0.130352,-0.013507,0.352231,-0.630549,0.140765,3.218573,0.471185,18.000000,0,122.912354
14.790000,17.749346,0.124632,0.415913,-0.001564,0.001765,0.000581,0.206409,-0.789977,-0.100766,6.055251,-0.443818,17.754656,1.342343,0.402203,-2.132319,0.661035,2.950324,-0.130502,-0.013325,0.352477,-0.629441,0.139871,3.213927,0.471185,18.000000,0,122.734933
14.800000,17.747371,0.124481,0.416252,-0.001557,0.001766,0.000574,0.205514,-0.788964,-0.100435,6.048625,-0.442901,17.752688,1.343587,0.401759,-2.132551,0.661031,2.951873,-0.130651,-0.013145,0.352724,-0.628332,0.138982,3.209282,0.471185,18.000000,0,122.557531
14.810000,17.745395,0.124330,0.416592,-0.001549,0.001766,0.000566,0.204622,-0.787952,-0.100109,6.041997,-0.441986,17.750720,1.344831,0.401317,-2.132783,0.661027,2.953422,-0.130800,-0.012966,0.352970,-0.627224,0.138098,3.204637,0.471185,18.000000,0,122.380150
14.820000,17.743420,0.124180,0.416931,-0.001542,0.001767,0.000558,0.203734,-0.786939,-0.099787,6.035370,-0.441070,17.748752,1.346075,0.400876,-2.133014,0.661023,2.954971,-0.130947,-0.012787,0.353217,-0.626116,0.137217,3.199993,0.471185,18.000000,0,122.202788
